,fname,label,manually_verified
6459,b06d96a7.wav,Electric_piano,0
6461,b094a923.wav,Clarinet,0
6463,b0a4f56d.wav,Squeak,0
6464,b0ae2253.wav,Bass_drum,0
6465,b0b7029b.wav,Cello,0
6466,b0b844f6.wav,Double_bass,0
6468,b0d08034.wav,Trumpet,0
6469,b0d481d3.wav,Squeak,0
6471,b0e822b0.wav,Burping_or_eructation,0
6472,b0e98cd1.wav,Acoustic_guitar,0
6474,b0f271a3.wav,Snare_drum,0
6475,b0fba6dc.wav,Cough,0
6476,b102d8e0.wav,Trumpet,0
6477,b103d3b5.wav,Bark,0
6478,b1085f23.wav,Tearing,0
6479,b1128ed8.wav,Tearing,0
6480,b114fb4f.wav,Cough,0
6481,b11880e8.wav,Snare_drum,0
6484,b124ad3b.wav,Acoustic_guitar,0
6485,b126f36e.wav,Tambourine,0
6486,b12bd3a4.wav,Hi-hat,0
6487,b1437bd0.wav,Writing,0
6488,b144653b.wav,Shatter,0
6489,b14be147.wav,Hi-hat,0
6490,b1567a16.wav,Writing,0
6491,b1589cba.wav,Shatter,0
6492,b15b7e72.wav,Harmonica,0
6495,b16cfcb6.wav,Oboe,0
6497,b191ac63.wav,Clarinet,0
6498,b1931977.wav,Knock,0
6499,b1a843d3.wav,Knock,0
6501,b1c0912f.wav,Snare_drum,0
6504,b1d7b358.wav,Fart,0
6505,b1dec6f4.wav,Gong,0
6506,b1e3de31.wav,Meow,0
6507,b1e56287.wav,Keys_jangling,0
6508,b1f019c4.wav,Fireworks,0
6509,b1f1177a.wav,Tearing,0
6510,b20512a1.wav,Acoustic_guitar,0
6511,b206d981.wav,Meow,0
6512,b217c2f6.wav,Bass_drum,0
6517,b235e178.wav,Clarinet,0
6518,b236b3c8.wav,Gong,0
6519,b243a9f8.wav,Fireworks,0
6521,b24ffcd5.wav,Flute,0
6522,b25270c2.wav,Hi-hat,0
6523,b2553a6c.wav,Oboe,0
6525,b2789d97.wav,Fireworks,0
6526,b2801d36.wav,Acoustic_guitar,0
6528,b2ae3465.wav,Fireworks,0
6529,b2ba9028.wav,Meow,0
6530,b2c3d2d3.wav,Applause,0
6531,b2c75333.wav,Finger_snapping,0
6532,b2c9df27.wav,Cough,0
6533,b2cb792d.wav,Chime,0
6535,b2dd438a.wav,Snare_drum,0
6536,b2e7fea5.wav,Trumpet,0
6537,b2ee6d22.wav,Harmonica,0
6540,b307c487.wav,Keys_jangling,0
6542,b31387ca.wav,Knock,0
6544,b331f336.wav,Bass_drum,0
6545,b33d8fe8.wav,Writing,0
6546,b340e4a2.wav,Knock,0
6547,b342332d.wav,Bass_drum,0
6548,b342cc2f.wav,Bass_drum,0
6549,b3451158.wav,Writing,0
6550,b3485cc1.wav,Oboe,0
6551,b34a9fd6.wav,Drawer_open_or_close,0
6552,b3588e40.wav,Bus,0
6556,b36ddd2a.wav,Double_bass,0
6559,b386cc78.wav,Finger_snapping,0
6560,b389c99c.wav,Cowbell,0
6561,b38ca397.wav,Gong,0
6562,b3935201.wav,Flute,0
6563,b393db3a.wav,Cowbell,0
6566,b39e7571.wav,Fireworks,0
6568,b3ac05e6.wav,Knock,0
6569,b3ad87ce.wav,Cello,0
6570,b3b542e9.wav,Cough,0
6572,b3bd7893.wav,Gong,0
6573,b3c8c704.wav,Applause,0
6574,b3ce4edb.wav,Cough,0
6576,b3d33a56.wav,Laughter,0
6578,b3db6690.wav,Electric_piano,0
6579,b3e0f671.wav,Microwave_oven,0
6580,b3e9fccb.wav,Trumpet,0
6582,b3f75e89.wav,Knock,0
6583,b3fd8174.wav,Fireworks,0
6584,b4014985.wav,Gong,0
6588,b41a30cc.wav,Applause,0
6589,b41d03ad.wav,Bark,0
6592,b42915bc.wav,Electric_piano,0
6594,b4324916.wav,Cello,0
6597,b462999a.wav,Double_bass,0
6598,b469f417.wav,Double_bass,0
6600,b47d9321.wav,Bus,0
6601,b47e0c27.wav,Acoustic_guitar,0
6602,b4815be4.wav,Fart,0
6603,b48d7f15.wav,Electric_piano,0
6605,b49f1430.wav,Oboe,0
6607,b4aa81ca.wav,Flute,0
6609,b4b91963.wav,Snare_drum,0
6612,b4c0f699.wav,Fart,0
6613,b4c63714.wav,Writing,0
6614,b4c891db.wav,Meow,0
6615,b4cb57e4.wav,Writing,0
6616,b4cf7d8b.wav,Hi-hat,0
6618,b4d67950.wav,Snare_drum,0
6619,b4d78817.wav,Cowbell,0
6620,b4d8a604.wav,Electric_piano,0
6621,b4e31ccb.wav,Trumpet,0
6622,b4e50c7d.wav,Cowbell,0
6623,b4ef7f66.wav,Trumpet,0
6627,b50ab416.wav,Tearing,0
6628,b50bbfa4.wav,Acoustic_guitar,0
6629,b51009db.wav,Bus,0
6630,b515ac09.wav,Burping_or_eructation,0
6631,b5174361.wav,Flute,0
6635,b5297ed1.wav,Keys_jangling,0
6636,b5308177.wav,Snare_drum,0
6638,b53cd227.wav,Laughter,0
6639,b53e4764.wav,Tearing,0
6640,b54cc509.wav,Meow,0
6641,b55de127.wav,Microwave_oven,0
6643,b5683752.wav,Shatter,0
6644,b571b485.wav,Double_bass,0
6645,b574b288.wav,Shatter,0
6646,b578843d.wav,Clarinet,0
6648,b58b5f18.wav,Shatter,0
6649,b59561bd.wav,Double_bass,0
6650,b5a5bb62.wav,Microwave_oven,0
6651,b5a9e6ce.wav,Acoustic_guitar,0
6653,b5ba6c8a.wav,Laughter,0
6654,b5c1c5b5.wav,Double_bass,0
6657,b5e11334.wav,Saxophone,0
6658,b5e34de8.wav,Saxophone,0
6659,b5eaf10a.wav,Tambourine,0
6660,b5eba1b8.wav,Bass_drum,0
6661,b5ebeb4e.wav,Keys_jangling,0
6663,b6013534.wav,Knock,0
6664,b60c374b.wav,Fireworks,0
6666,b61002b7.wav,Burping_or_eructation,0
6670,b62eb3aa.wav,Fireworks,0
6671,b632fbbf.wav,Gong,0
6672,b6359266.wav,Gong,0
6673,b6383321.wav,Bark,0
6675,b63a101d.wav,Harmonica,0
6676,b63eadcd.wav,Computer_keyboard,0
6677,b64092d2.wav,Burping_or_eructation,0
6678,b64682d6.wav,Tearing,0
6679,b64ba33d.wav,Applause,0
6680,b6533967.wav,Fireworks,0
6682,b67c6dd7.wav,Flute,0
6683,b67db979.wav,Trumpet,0
6685,b6825ea2.wav,Burping_or_eructation,0
6686,b686ea0e.wav,Writing,0
6690,b699ba8f.wav,Microwave_oven,0
6691,b6a4a4a6.wav,Hi-hat,0
6692,b6a4fbb6.wav,Squeak,0
6693,b6b58ee3.wav,Saxophone,0
6695,b6ba99c4.wav,Gong,0
6696,b6bb0f17.wav,Laughter,0
6697,b6c832c0.wav,Oboe,0
6701,b6e62c14.wav,Shatter,0
6702,b6f5bb24.wav,Bark,0
6703,b7008f21.wav,Bass_drum,0
6704,b70d7854.wav,Flute,0
6706,b71198f4.wav,Applause,0
6707,b7159c08.wav,Scissors,0
6708,b7169927.wav,Bark,0
6711,b72514a1.wav,Snare_drum,0
6713,b72a4184.wav,Shatter,0
6714,b72c19d8.wav,Squeak,0
6715,b7304231.wav,Drawer_open_or_close,0
6717,b742c26a.wav,Clarinet,0
6720,b755be21.wav,Fart,0
6721,b75985cd.wav,Fireworks,0
6723,b76c5981.wav,Oboe,0
6724,b770ff72.wav,Chime,0
6725,b77242b9.wav,Knock,0
6726,b774db41.wav,Oboe,0
6728,b78704c0.wav,Hi-hat,0
6731,b79efb34.wav,Tambourine,0
6733,b7b0da80.wav,Trumpet,0
6734,b7b6af6b.wav,Acoustic_guitar,0
6735,b7bc2edd.wav,Writing,0
6736,b7bdcf30.wav,Trumpet,0
6738,b7da5229.wav,Bass_drum,0
6741,b7f0c881.wav,Telephone,0
6742,b7f0e13e.wav,Gong,0
6744,b7f2e8ad.wav,Bark,0
6746,b7fb6da1.wav,Harmonica,0
6747,b7fbbe04.wav,Bark,0
6748,b7fe0cfc.wav,Applause,0
6749,b808471e.wav,Bark,0
6751,b816a73f.wav,Applause,0
6752,b81a2326.wav,Gong,0
6754,b81f0cf6.wav,Acoustic_guitar,0
6755,b8279dc3.wav,Acoustic_guitar,0
6756,b82c6617.wav,Fart,0
6759,b83dfd41.wav,Bass_drum,0
6760,b8409ef7.wav,Squeak,0
6762,b846fe6d.wav,Chime,0
6763,b8520f7f.wav,Flute,0
6764,b85855ed.wav,Cowbell,0
6766,b865edb0.wav,Tambourine,0
6767,b8683ef1.wav,Flute,0
6769,b87147ff.wav,Fart,0
6770,b87fd978.wav,Saxophone,0
6771,b88307d9.wav,Hi-hat,0
6773,b88dc84d.wav,Shatter,0
6775,b8ad1645.wav,Cough,0
6776,b8ad9ea3.wav,Burping_or_eructation,0
6777,b8b62422.wav,Hi-hat,0
6778,b8b93d01.wav,Tearing,0
6779,b8ba7a1b.wav,Writing,0
6782,b8c35029.wav,Oboe,0
6783,b8d9598f.wav,Shatter,0
6784,b8f01d33.wav,Drawer_open_or_close,0
6785,b8faefde.wav,Bass_drum,0
6786,b90c2e7a.wav,Laughter,0
6787,b918b2c0.wav,Squeak,0
6788,b91b2b5e.wav,Bass_drum,0
6789,b91f95e0.wav,Tearing,0
6790,b922298e.wav,Knock,0
6795,b9433bbf.wav,Writing,0
6797,b9521c38.wav,Cough,0
6798,b959e65f.wav,Electric_piano,0
6799,b95b6552.wav,Applause,0
6800,b96806f6.wav,Writing,0
6802,b9920667.wav,Trumpet,0
6804,b99e2560.wav,Trumpet,0
6806,b9b4cdeb.wav,Double_bass,0
6809,b9db4af1.wav,Gong,0
6811,b9e871db.wav,Gong,0
6812,b9f4211b.wav,Double_bass,0
6813,b9f4ace3.wav,Laughter,0
6815,ba1126dc.wav,Laughter,0
6816,ba1506ca.wav,Keys_jangling,0
6818,ba1cc479.wav,Snare_drum,0
6819,ba28cb0a.wav,Oboe,0
6820,ba28ee8c.wav,Oboe,0
6821,ba2d4593.wav,Oboe,0
6822,ba304821.wav,Fireworks,0
6823,ba58e2eb.wav,Laughter,0
6825,ba611145.wav,Shatter,0
6827,ba6a02e0.wav,Squeak,0
6829,ba6cf746.wav,Gong,0
6833,ba7d0dd1.wav,Chime,0
6834,ba849862.wav,Clarinet,0
6837,ba8f60bb.wav,Fireworks,0
6838,ba94ad47.wav,Cello,0
6839,ba94b55b.wav,Computer_keyboard,0
6841,ba9a7b0f.wav,Bass_drum,0
6843,baa5d160.wav,Tearing,0
6844,baaf8e25.wav,Double_bass,0
6847,bac10b23.wav,Trumpet,0
6848,bac94c1b.wav,Applause,0
6851,bae1ab29.wav,Tearing,0
6852,bafabe58.wav,Flute,0
6853,bafbd81b.wav,Microwave_oven,0
6854,bb0d2d9c.wav,Writing,0
6855,bb0f5596.wav,Clarinet,0
6856,bb12e917.wav,Trumpet,0
6857,bb148385.wav,Double_bass,0
6860,bb1997bb.wav,Tearing,0
6863,bb1f8855.wav,Fart,0
6864,bb20a69e.wav,Tambourine,0
6866,bb2d0dc5.wav,Snare_drum,0
6868,bb3ba367.wav,Applause,0
6869,bb3d2f25.wav,Flute,0
6870,bb3eb4e6.wav,Electric_piano,0
6871,bb43b1db.wav,Tambourine,0
6872,bb47c6a3.wav,Cello,0
6873,bb495a62.wav,Cough,0
6874,bb4bc929.wav,Double_bass,0
6875,bb4e4f47.wav,Bass_drum,0
6876,bb5154e7.wav,Writing,0
6877,bb54b5c9.wav,Acoustic_guitar,0
6878,bb5b7dd7.wav,Hi-hat,0
6879,bb5cd4e6.wav,Gong,0
6881,bb671cfd.wav,Squeak,0
6882,bb6b327a.wav,Acoustic_guitar,0
6883,bb6bfbd7.wav,Applause,0
6884,bb6c7c46.wav,Double_bass,0
6886,bb7107fb.wav,Tambourine,0
6887,bb8a8a57.wav,Fireworks,0
6889,bb8fce44.wav,Squeak,0
6892,bbaed12b.wav,Hi-hat,0
6893,bbb2eb98.wav,Applause,0
6894,bbbf4455.wav,Clarinet,0
6895,bbd23fe2.wav,Writing,0
6898,bbf857f0.wav,Flute,0
6899,bc04e5dd.wav,Hi-hat,0
6900,bc054a42.wav,Flute,0
6901,bc10442c.wav,Clarinet,0
6903,bc156515.wav,Double_bass,0
6904,bc192c1b.wav,Applause,0
6905,bc1d077b.wav,Drawer_open_or_close,0
6906,bc2d2b75.wav,Tambourine,0
6907,bc32a4ed.wav,Drawer_open_or_close,0
6909,bc390f06.wav,Oboe,0
6910,bc407917.wav,Applause,0
6911,bc587eb9.wav,Clarinet,0
6912,bc69b011.wav,Hi-hat,0
6914,bc6d6ca0.wav,Double_bass,0
6916,bc86b3c7.wav,Computer_keyboard,0
6917,bc87af32.wav,Cough,0
6919,bcb3ec9c.wav,Fart,0
6920,bcd0a32d.wav,Oboe,0
6921,bcd35532.wav,Gong,0
6922,bce39281.wav,Flute,0
6923,bce5c221.wav,Glockenspiel,0
6925,bce8e045.wav,Acoustic_guitar,0
6926,bcf58bc2.wav,Tearing,0
6927,bd0ccf17.wav,Laughter,0
6928,bd1617f1.wav,Tambourine,0
6929,bd1e5a45.wav,Double_bass,0
6930,bd20583e.wav,Trumpet,0
6931,bd251008.wav,Bark,0
6933,bd30f8f2.wav,Gong,0
6934,bd318932.wav,Squeak,0
6935,bd35d734.wav,Tambourine,0
6936,bd50b440.wav,Burping_or_eructation,0
6939,bd5c56a1.wav,Fart,0
6941,bd66a93a.wav,Microwave_oven,0
6944,bd7a095a.wav,Double_bass,0
6945,bd8038f5.wav,Snare_drum,0
6946,bda5299c.wav,Applause,0
6949,bdc2a7ff.wav,Squeak,0
6950,bdc7d7b2.wav,Violin_or_fiddle,0
6954,bdeb67d0.wav,Bark,0
6955,bdefa47c.wav,Gong,0
6958,be0a1180.wav,Hi-hat,0
6959,be157877.wav,Shatter,0
6960,be1689bd.wav,Cello,0
6962,be1d4aab.wav,Squeak,0
6963,be207d3f.wav,Flute,0
6964,be21dd3d.wav,Acoustic_guitar,0
6965,be27070e.wav,Clarinet,0
6968,be4b329a.wav,Laughter,0
6971,be690642.wav,Acoustic_guitar,0
6973,be6ca096.wav,Cough,0
6974,be6e2335.wav,Cello,0
6977,be7844f0.wav,Acoustic_guitar,0
6979,be7cd899.wav,Bass_drum,0
6980,be7d8de5.wav,Gong,0
6982,be885308.wav,Gong,0
6983,be8920cb.wav,Laughter,0
6984,be8a4182.wav,Squeak,0
6986,be93378b.wav,Shatter,0
6987,be93e48b.wav,Double_bass,0
6991,bea68b34.wav,Cough,0
6994,beb6c84a.wav,Fireworks,0
6995,bec7ea21.wav,Shatter,0
6997,bed02fc2.wav,Squeak,0
6999,beddbf08.wav,Electric_piano,0
7000,bedf02c7.wav,Laughter,0
7001,bee83d50.wav,Laughter,0
7003,befa1789.wav,Fart,0
7004,befdc449.wav,Squeak,0
7005,bf025873.wav,Squeak,0
7007,bf0d0b86.wav,Applause,0
7008,bf0fb70c.wav,Applause,0
7009,bf1103ee.wav,Scissors,0
7010,bf255693.wav,Bass_drum,0
7011,bf331561.wav,Laughter,0
7012,bf39476c.wav,Microwave_oven,0
7013,bf3bd60f.wav,Laughter,0
7014,bf3cbeed.wav,Meow,0
7015,bf45dce6.wav,Tearing,0
7016,bf47deb5.wav,Cello,0
7019,bf5e79af.wav,Fart,0
7020,bf644d3f.wav,Squeak,0
7022,bf7ac315.wav,Cello,0
7023,bf7b5df3.wav,Laughter,0
7026,bf8bd663.wav,Snare_drum,0
7027,bf939cb3.wav,Knock,0
7028,bf9c7ab9.wav,Writing,0
7031,bfa912af.wav,Shatter,0
7032,bfad4e3c.wav,Fart,0
7035,bfc870a2.wav,Double_bass,0
7037,bfdc857c.wav,Writing,0
7038,bfe47c66.wav,Bass_drum,0
7039,bfe8f24f.wav,Microwave_oven,0
7040,bfe93942.wav,Acoustic_guitar,0
7041,bfebf408.wav,Bark,0
7042,bfeccbbd.wav,Cello,0
7045,bffc0cc1.wav,Hi-hat,0
7046,bffcf4a4.wav,Writing,0
7048,c0031dcf.wav,Meow,0
7050,c00b6fbb.wav,Double_bass,0
7052,c015af58.wav,Computer_keyboard,0
7053,c015db25.wav,Scissors,0
7054,c017f3f7.wav,Fireworks,0
7056,c01ea334.wav,Writing,0
7057,c0236eea.wav,Telephone,0
7059,c028d264.wav,Squeak,0
7062,c04afdc3.wav,Gong,0
7063,c05bdbaf.wav,Tambourine,0
7065,c06ab0fa.wav,Shatter,0
7067,c0721238.wav,Oboe,0
7068,c075b571.wav,Applause,0
7069,c07686fc.wav,Double_bass,0
7073,c082b381.wav,Computer_keyboard,0
7074,c08b2b69.wav,Shatter,0
7075,c0925533.wav,Harmonica,0
7076,c0963db8.wav,Fireworks,0
7077,c09812a3.wav,Applause,0
7079,c0a44162.wav,Bass_drum,0
7082,c0b59441.wav,Squeak,0
7083,c0b8fee9.wav,Squeak,0
7088,c0e26ff9.wav,Double_bass,0
7090,c0e8071b.wav,Hi-hat,0
7091,c0ed8d35.wav,Bass_drum,0
7092,c0f0bd66.wav,Chime,0
7093,c0f5212a.wav,Applause,0
7099,c10fb3b7.wav,Shatter,0
7101,c112b77d.wav,Hi-hat,0
7102,c1134e25.wav,Applause,0
7103,c11a0b57.wav,Bass_drum,0
7106,c120a4aa.wav,Fireworks,0
7107,c128f880.wav,Electric_piano,0
7108,c12af920.wav,Laughter,0
7110,c12f0f4d.wav,Trumpet,0
7111,c1314c4c.wav,Hi-hat,0
7112,c1316531.wav,Acoustic_guitar,0
7113,c13f8291.wav,Hi-hat,0
7115,c14ea138.wav,Fireworks,0
7116,c151663f.wav,Double_bass,0
7118,c16315d3.wav,Shatter,0
7121,c17bc5bb.wav,Hi-hat,0
7122,c17d7266.wav,Microwave_oven,0
7123,c17f6da7.wav,Drawer_open_or_close,0
7124,c1810576.wav,Burping_or_eructation,0
7126,c18d0ef0.wav,Trumpet,0
7132,c1c23b20.wav,Cough,0
7134,c1df01c2.wav,Snare_drum,0
7135,c1e4b445.wav,Oboe,0
7136,c1e50856.wav,Hi-hat,0
7137,c1e58e84.wav,Squeak,0
7138,c1ebbbef.wav,Shatter,0
7139,c1ec5ecb.wav,Oboe,0
7140,c1ef4c1b.wav,Bass_drum,0
7142,c1f214da.wav,Shatter,0
7143,c1f3c134.wav,Microwave_oven,0
7149,c23250f1.wav,Gong,0
7150,c23b101e.wav,Acoustic_guitar,0
7151,c24167e4.wav,Flute,0
7153,c25d70ce.wav,Violin_or_fiddle,0
7154,c25fe378.wav,Squeak,0
7156,c2707f6f.wav,Bus,0
7158,c28aa7d0.wav,Writing,0
7159,c2925528.wav,Hi-hat,0
7160,c2936c77.wav,Harmonica,0
7161,c294590a.wav,Clarinet,0
7162,c297a4c1.wav,Applause,0
7163,c29fe4f2.wav,Double_bass,0
7164,c2a89101.wav,Fart,0
7166,c2b27a51.wav,Trumpet,0
7168,c2bb350d.wav,Writing,0
7169,c2c5173a.wav,Saxophone,0
7170,c2c520a3.wav,Hi-hat,0
7171,c2c65dcb.wav,Squeak,0
7172,c2cc3f33.wav,Shatter,0
7175,c2faa1c6.wav,Acoustic_guitar,0
7177,c300588d.wav,Squeak,0
7180,c303ae70.wav,Tearing,0
7182,c30824be.wav,Squeak,0
7185,c33a994b.wav,Laughter,0
7186,c33b953b.wav,Applause,0
7187,c33d0c95.wav,Flute,0
7188,c3414228.wav,Bass_drum,0
7189,c34853a8.wav,Trumpet,0
7190,c35a836b.wav,Writing,0
7191,c35b444d.wav,Laughter,0
7192,c35b66a2.wav,Fireworks,0
7193,c36003ab.wav,Flute,0
7195,c36ba091.wav,Chime,0
7196,c375187b.wav,Squeak,0
7197,c37a2e95.wav,Shatter,0
7198,c382db92.wav,Laughter,0
7199,c3846bb1.wav,Bass_drum,0
7200,c3852c31.wav,Oboe,0
7201,c38962c4.wav,Burping_or_eructation,0
7203,c3980cfc.wav,Applause,0
7204,c39c05e7.wav,Applause,0
7205,c3c37892.wav,Drawer_open_or_close,0
7206,c3c4fc41.wav,Bark,0
7208,c3dc55ab.wav,Cello,0
7209,c3e4c395.wav,Hi-hat,0
7210,c3ef26e5.wav,Trumpet,0
7211,c3f66c65.wav,Snare_drum,0
7212,c3ff82f0.wav,Writing,0
7215,c40b8508.wav,Burping_or_eructation,0
7218,c4205b3b.wav,Cello,0
7219,c42136fb.wav,Cello,0
7221,c426bf39.wav,Shatter,0
7222,c429c0cf.wav,Fart,0
7223,c433a263.wav,Cough,0
7224,c43699cd.wav,Acoustic_guitar,0
7226,c4564a2b.wav,Cough,0
7228,c45b6b8b.wav,Squeak,0
7230,c46b9a3d.wav,Squeak,0
7231,c4743a0b.wav,Trumpet,0
7232,c47d0b09.wav,Flute,0
7234,c4905e49.wav,Snare_drum,0
7236,c49355f7.wav,Cough,0
7238,c49dc2a8.wav,Fart,0
7240,c4afe39f.wav,Snare_drum,0
7241,c4b824fb.wav,Snare_drum,0
7242,c4bb507c.wav,Laughter,0
7245,c4d4e663.wav,Applause,0
7246,c4dd5249.wav,Bass_drum,0
7247,c4e2da1a.wav,Gong,0
7250,c4f6e875.wav,Squeak,0
7251,c4ff751a.wav,Computer_keyboard,0
7253,c50afa17.wav,Cough,0
7254,c51a8fe2.wav,Acoustic_guitar,0
7255,c51aa5ef.wav,Cowbell,0
7256,c51c58c7.wav,Electric_piano,0
7258,c52b0dbf.wav,Trumpet,0
7259,c52cbdc5.wav,Drawer_open_or_close,0
7260,c52f7ad7.wav,Trumpet,0
7261,c53125c8.wav,Bark,0
7263,c53face5.wav,Acoustic_guitar,0
7265,c54e1c25.wav,Cello,0
7266,c55175e0.wav,Saxophone,0
7267,c5633969.wav,Laughter,0
7268,c5679e30.wav,Fireworks,0
7270,c5910693.wav,Gong,0
7271,c59aac2e.wav,Trumpet,0
7272,c5a4c731.wav,Flute,0
7273,c5a6bb8a.wav,Cough,0
7276,c5b841af.wav,Gong,0
7277,c5b9391c.wav,Double_bass,0
7278,c5bcc937.wav,Applause,0
7279,c5d4f690.wav,Fart,0
7280,c5d7ce42.wav,Snare_drum,0
7281,c5d965d5.wav,Snare_drum,0
7282,c5e33ef4.wav,Trumpet,0
7283,c5ed3023.wav,Tearing,0
7284,c5f100e5.wav,Trumpet,0
7285,c5f6a173.wav,Bark,0
7286,c5fcc496.wav,Trumpet,0
7287,c5fd5393.wav,Tambourine,0
7288,c6082047.wav,Laughter,0
7289,c613376f.wav,Bass_drum,0
7292,c6272ae7.wav,Electric_piano,0
7294,c6309fe4.wav,Bark,0
7296,c631d4fa.wav,Laughter,0
7297,c63f6883.wav,Flute,0
7299,c64a416b.wav,Trumpet,0
7300,c6577a71.wav,Knock,0
7302,c660ce43.wav,Electric_piano,0
7306,c6831568.wav,Double_bass,0
7308,c684afce.wav,Snare_drum,0
7312,c6a138c3.wav,Double_bass,0
7313,c6b3f234.wav,Bass_drum,0
7314,c6c921c2.wav,Applause,0
7316,c6eaf2d1.wav,Tearing,0
7317,c6ecb1b7.wav,Glockenspiel,0
7318,c6edc383.wav,Fireworks,0
7321,c6f2940d.wav,Acoustic_guitar,0
7328,c71a719a.wav,Knock,0
7329,c71e570a.wav,Drawer_open_or_close,0
7332,c733c3c7.wav,Applause,0
7333,c73df634.wav,Computer_keyboard,0
7334,c740ceda.wav,Knock,0
7336,c7497700.wav,Hi-hat,0
7337,c74ea973.wav,Double_bass,0
7338,c74f1588.wav,Flute,0
7340,c76af351.wav,Electric_piano,0
7344,c78b84f6.wav,Gong,0
7345,c7969289.wav,Laughter,0
7347,c79ea85e.wav,Drawer_open_or_close,0
7348,c7ae03fe.wav,Shatter,0
7349,c7b12dca.wav,Cough,0
7350,c7b66858.wav,Fireworks,0
7351,c7bd4545.wav,Tambourine,0
7352,c7c19fb5.wav,Flute,0
7353,c7cb26e7.wav,Cello,0
7354,c7cf63eb.wav,Trumpet,0
7355,c7d4ac63.wav,Fireworks,0
7360,c7e26358.wav,Trumpet,0
7363,c80318e0.wav,Bass_drum,0
7364,c80ecf6a.wav,Computer_keyboard,0
7365,c819e380.wav,Drawer_open_or_close,0
7366,c81bd883.wav,Flute,0
7367,c82722e0.wav,Flute,0
7368,c8279feb.wav,Writing,0
7369,c828ee9f.wav,Tearing,0
7370,c82e9cfd.wav,Meow,0
7371,c835e32a.wav,Cello,0
7372,c8382d8f.wav,Tearing,0
7373,c83c23ce.wav,Clarinet,0
7377,c84df40e.wav,Double_bass,0
7378,c85c0e61.wav,Tearing,0
7379,c861de30.wav,Bus,0
7380,c8727e85.wav,Tearing,0
7381,c8755c47.wav,Electric_piano,0
7384,c8859669.wav,Hi-hat,0
7387,c891e9de.wav,Meow,0
7388,c8926980.wav,Applause,0
7390,c894da70.wav,Burping_or_eructation,0
7391,c8ada51c.wav,Squeak,0
7392,c8b3be94.wav,Fart,0
7393,c8b7e3e0.wav,Tearing,0
7395,c8c0280a.wav,Laughter,0
7397,c8c8c6b5.wav,Snare_drum,0
7398,c8ca25cc.wav,Laughter,0
7399,c8d682d9.wav,Knock,0
7400,c8dc63a5.wav,Burping_or_eructation,0
7401,c8e6711d.wav,Hi-hat,0
7403,c8ef85c1.wav,Cough,0
7404,c8ef983e.wav,Electric_piano,0
7405,c8f4b741.wav,Meow,0
7406,c8f92de1.wav,Fireworks,0
7408,c8fbc442.wav,Burping_or_eructation,0
7409,c9023cd9.wav,Cello,0
7410,c9045f8b.wav,Drawer_open_or_close,0
7411,c90cd6c1.wav,Shatter,0
7414,c92935b8.wav,Squeak,0
7415,c9307c8a.wav,Shatter,0
7416,c933df10.wav,Squeak,0
7417,c93509e0.wav,Microwave_oven,0
7420,c9401d12.wav,Drawer_open_or_close,0
7423,c958f003.wav,Snare_drum,0
7424,c95e5234.wav,Cough,0
7425,c9878f14.wav,Oboe,0
7426,c99274ce.wav,Cough,0
7427,c9a1c2b7.wav,Cello,0
7430,c9b56a0c.wav,Squeak,0
7431,c9b862a5.wav,Bark,0
7433,c9bdeeb3.wav,Clarinet,0
7435,c9c6a8ab.wav,Keys_jangling,0
7437,c9cad980.wav,Cough,0
7439,c9f4878c.wav,Double_bass,0
7441,ca03e45f.wav,Tambourine,0
7443,ca1b7f0a.wav,Fart,0
7447,ca3c0cb8.wav,Tambourine,0
7448,ca3d656b.wav,Harmonica,0
7451,ca584ccc.wav,Meow,0
7452,ca5ea716.wav,Tearing,0
7453,ca620976.wav,Shatter,0
7454,ca75e9c3.wav,Keys_jangling,0
7455,ca770b27.wav,Shatter,0
7457,ca7f64c6.wav,Bass_drum,0
7460,ca8a15bd.wav,Burping_or_eructation,0
7462,ca8f6790.wav,Knock,0
7463,ca940fe4.wav,Fart,0
7464,ca947135.wav,Cello,0
7465,ca9c7be0.wav,Squeak,0
7466,caa629ea.wav,Laughter,0
7467,caafc360.wav,Fireworks,0
7468,cab2b1cb.wav,Laughter,0
7470,cac12dc3.wav,Bass_drum,0
7472,cad60985.wav,Snare_drum,0
7474,caeb0894.wav,Gong,0
7476,cb011638.wav,Laughter,0
7477,cb1102da.wav,Trumpet,0
7479,cb1e99b6.wav,Snare_drum,0
7480,cb2b2189.wav,Chime,0
7482,cb3f85e2.wav,Bass_drum,0
7485,cb6ad0da.wav,Writing,0
7486,cb6d6563.wav,Violin_or_fiddle,0
7488,cb8022d1.wav,Clarinet,0
7489,cb943e69.wav,Snare_drum,0
7493,cba78947.wav,Double_bass,0
7495,cbc52dce.wav,Cowbell,0
7497,cbcc8197.wav,Cowbell,0
7499,cbe40a05.wav,Gong,0
7503,cbf82b6f.wav,Chime,0
7504,cbfa5759.wav,Snare_drum,0
7509,cc10503b.wav,Writing,0
7512,cc243902.wav,Finger_snapping,0
7513,cc2464dc.wav,Tearing,0
7514,cc28fbb1.wav,Squeak,0
7516,cc374039.wav,Fart,0
7517,cc412c52.wav,Applause,0
7518,cc45fff3.wav,Trumpet,0
7521,cc559ca0.wav,Microwave_oven,0
7522,cc5662e7.wav,Flute,0
