fname,description,manually_verified,label,id
/home/aagnone/data/dcase2018_gen/a0220d4c.wav,Acoustic_guitar,0,0,a0220d4c
/home/aagnone/data/dcase2018_gen/a02b4a40.wav,Oboe,0,29,a02b4a40
/home/aagnone/data/dcase2018_gen/a031a8a4.wav,Tambourine,0,35,a031a8a4
/home/aagnone/data/dcase2018_gen/a0476541.wav,Snare_drum,0,33,a0476541
/home/aagnone/data/dcase2018_gen/a0494332.wav,Bass_drum,0,3,a0494332
/home/aagnone/data/dcase2018_gen/a0522e28.wav,Hi-hat,0,23,a0522e28
/home/aagnone/data/dcase2018_gen/a053797b.wav,Clarinet,1,8,a053797b
/home/aagnone/data/dcase2018_gen/a059c58e.wav,Acoustic_guitar,0,0,a059c58e
/home/aagnone/data/dcase2018_gen/a05e8415.wav,Snare_drum,0,33,a05e8415
/home/aagnone/data/dcase2018_gen/a05ffc17.wav,Burping_or_eructation,0,4,a05ffc17
/home/aagnone/data/dcase2018_gen/a064e93f.wav,Tearing,1,36,a064e93f
/home/aagnone/data/dcase2018_gen/a067129f.wav,Fireworks,1,17,a067129f
/home/aagnone/data/dcase2018_gen/a0673b37.wav,Applause,0,1,a0673b37
/home/aagnone/data/dcase2018_gen/a0678493.wav,Hi-hat,0,23,a0678493
/home/aagnone/data/dcase2018_gen/a06d12d9.wav,Bus,1,5,a06d12d9
/home/aagnone/data/dcase2018_gen/a07014b6.wav,Clarinet,1,8,a07014b6
/home/aagnone/data/dcase2018_gen/a0715eb8.wav,Meow,0,27,a0715eb8
/home/aagnone/data/dcase2018_gen/a0729ab0.wav,Laughter,0,26,a0729ab0
/home/aagnone/data/dcase2018_gen/a08be6f7.wav,Hi-hat,0,23,a08be6f7
/home/aagnone/data/dcase2018_gen/a090c45a.wav,Hi-hat,1,23,a090c45a
/home/aagnone/data/dcase2018_gen/a093853b.wav,Fart,0,15,a093853b
/home/aagnone/data/dcase2018_gen/a0b4339c.wav,Drawer_open_or_close,0,13,a0b4339c
/home/aagnone/data/dcase2018_gen/a0b9f73f.wav,Bass_drum,0,3,a0b9f73f
/home/aagnone/data/dcase2018_gen/a0c6e034.wav,Applause,0,1,a0c6e034
/home/aagnone/data/dcase2018_gen/a0cbe92e.wav,Double_bass,1,12,a0cbe92e
/home/aagnone/data/dcase2018_gen/a0d273d0.wav,Saxophone,1,30,a0d273d0
/home/aagnone/data/dcase2018_gen/a0d7b9cc.wav,Cough,0,10,a0d7b9cc
/home/aagnone/data/dcase2018_gen/a0eb3d76.wav,Bark,0,2,a0eb3d76
/home/aagnone/data/dcase2018_gen/a10486c4.wav,Flute,0,18,a10486c4
/home/aagnone/data/dcase2018_gen/a10d97b2.wav,Snare_drum,0,33,a10d97b2
/home/aagnone/data/dcase2018_gen/a10dbb12.wav,Fireworks,0,17,a10dbb12
/home/aagnone/data/dcase2018_gen/a1111855.wav,Writing,0,40,a1111855
/home/aagnone/data/dcase2018_gen/a1142a5e.wav,Acoustic_guitar,1,0,a1142a5e
/home/aagnone/data/dcase2018_gen/a1173189.wav,Laughter,0,26,a1173189
/home/aagnone/data/dcase2018_gen/a11ec8fc.wav,Drawer_open_or_close,0,13,a11ec8fc
/home/aagnone/data/dcase2018_gen/a128dbd0.wav,Violin_or_fiddle,0,39,a128dbd0
/home/aagnone/data/dcase2018_gen/a138161a.wav,Acoustic_guitar,0,0,a138161a
/home/aagnone/data/dcase2018_gen/a139a928.wav,Clarinet,1,8,a139a928
/home/aagnone/data/dcase2018_gen/a13c3b3b.wav,Clarinet,1,8,a13c3b3b
/home/aagnone/data/dcase2018_gen/a13d958c.wav,Cowbell,1,11,a13d958c
/home/aagnone/data/dcase2018_gen/a142729e.wav,Finger_snapping,1,16,a142729e
/home/aagnone/data/dcase2018_gen/a146cb0d.wav,Meow,1,27,a146cb0d
/home/aagnone/data/dcase2018_gen/a14bd62a.wav,Meow,0,27,a14bd62a
/home/aagnone/data/dcase2018_gen/a15138b0.wav,Gong,0,20,a15138b0
/home/aagnone/data/dcase2018_gen/a1547447.wav,Cello,1,6,a1547447
/home/aagnone/data/dcase2018_gen/a159284f.wav,Violin_or_fiddle,0,39,a159284f
/home/aagnone/data/dcase2018_gen/a16cc0fc.wav,Saxophone,1,30,a16cc0fc
/home/aagnone/data/dcase2018_gen/a1708a01.wav,Applause,0,1,a1708a01
/home/aagnone/data/dcase2018_gen/a1751510.wav,Cough,1,10,a1751510
/home/aagnone/data/dcase2018_gen/a17aeeca.wav,Burping_or_eructation,0,4,a17aeeca
/home/aagnone/data/dcase2018_gen/a18271d0.wav,Squeak,0,34,a18271d0
/home/aagnone/data/dcase2018_gen/a187f5bf.wav,Cowbell,1,11,a187f5bf
/home/aagnone/data/dcase2018_gen/a18d0bd5.wav,Squeak,1,34,a18d0bd5
/home/aagnone/data/dcase2018_gen/a18de0a5.wav,Acoustic_guitar,1,0,a18de0a5
/home/aagnone/data/dcase2018_gen/a19e7349.wav,Gunshot_or_gunfire,1,21,a19e7349
/home/aagnone/data/dcase2018_gen/a1a0fad2.wav,Snare_drum,1,33,a1a0fad2
/home/aagnone/data/dcase2018_gen/a1a12413.wav,Double_bass,1,12,a1a12413
/home/aagnone/data/dcase2018_gen/a1a41c2c.wav,Shatter,1,32,a1a41c2c
/home/aagnone/data/dcase2018_gen/a1a68f8d.wav,Keys_jangling,1,24,a1a68f8d
/home/aagnone/data/dcase2018_gen/a1b369d7.wav,Hi-hat,1,23,a1b369d7
/home/aagnone/data/dcase2018_gen/a1b37ef8.wav,Finger_snapping,0,16,a1b37ef8
/home/aagnone/data/dcase2018_gen/a1ba3e27.wav,Hi-hat,0,23,a1ba3e27
/home/aagnone/data/dcase2018_gen/a1c0960e.wav,Knock,0,25,a1c0960e
/home/aagnone/data/dcase2018_gen/a1c64fe3.wav,Knock,0,25,a1c64fe3
/home/aagnone/data/dcase2018_gen/a1cd36ed.wav,Oboe,0,29,a1cd36ed
/home/aagnone/data/dcase2018_gen/a1d3c139.wav,Tearing,0,36,a1d3c139
/home/aagnone/data/dcase2018_gen/a1d5a86b.wav,Tearing,1,36,a1d5a86b
/home/aagnone/data/dcase2018_gen/a1de2e46.wav,Cough,0,10,a1de2e46
/home/aagnone/data/dcase2018_gen/a1e15b33.wav,Snare_drum,0,33,a1e15b33
/home/aagnone/data/dcase2018_gen/a1e6c805.wav,Meow,1,27,a1e6c805
/home/aagnone/data/dcase2018_gen/a1eb1ba8.wav,Cello,0,6,a1eb1ba8
/home/aagnone/data/dcase2018_gen/a1f48f8e.wav,Snare_drum,0,33,a1f48f8e
/home/aagnone/data/dcase2018_gen/a1f6ca4f.wav,Tearing,0,36,a1f6ca4f
/home/aagnone/data/dcase2018_gen/a20aeb44.wav,Saxophone,1,30,a20aeb44
/home/aagnone/data/dcase2018_gen/a20ca49c.wav,Fart,0,15,a20ca49c
/home/aagnone/data/dcase2018_gen/a20d34e8.wav,Flute,0,18,a20d34e8
/home/aagnone/data/dcase2018_gen/a21cb79e.wav,Flute,0,18,a21cb79e
/home/aagnone/data/dcase2018_gen/a21f035a.wav,Keys_jangling,1,24,a21f035a
/home/aagnone/data/dcase2018_gen/a225b11d.wav,Hi-hat,0,23,a225b11d
/home/aagnone/data/dcase2018_gen/a22eb75a.wav,Bark,0,2,a22eb75a
/home/aagnone/data/dcase2018_gen/a2310b88.wav,Writing,0,40,a2310b88
/home/aagnone/data/dcase2018_gen/a23522e9.wav,Tearing,0,36,a23522e9
/home/aagnone/data/dcase2018_gen/a2415e65.wav,Squeak,0,34,a2415e65
/home/aagnone/data/dcase2018_gen/a245fe0e.wav,Tearing,0,36,a245fe0e
/home/aagnone/data/dcase2018_gen/a24a925e.wav,Violin_or_fiddle,1,39,a24a925e
/home/aagnone/data/dcase2018_gen/a24baf42.wav,Electric_piano,0,14,a24baf42
/home/aagnone/data/dcase2018_gen/a2502b0b.wav,Snare_drum,0,33,a2502b0b
/home/aagnone/data/dcase2018_gen/a2517ae9.wav,Flute,0,18,a2517ae9
/home/aagnone/data/dcase2018_gen/a2541f62.wav,Chime,1,7,a2541f62
/home/aagnone/data/dcase2018_gen/a25423a8.wav,Acoustic_guitar,1,0,a25423a8
/home/aagnone/data/dcase2018_gen/a2575c2a.wav,Cough,1,10,a2575c2a
/home/aagnone/data/dcase2018_gen/a2632fce.wav,Cello,1,6,a2632fce
/home/aagnone/data/dcase2018_gen/a268cf7a.wav,Tambourine,1,35,a268cf7a
/home/aagnone/data/dcase2018_gen/a26b644b.wav,Gong,0,20,a26b644b
/home/aagnone/data/dcase2018_gen/a26f5ea2.wav,Fart,0,15,a26f5ea2
/home/aagnone/data/dcase2018_gen/a2728896.wav,Cowbell,1,11,a2728896
/home/aagnone/data/dcase2018_gen/a28f5232.wav,Trumpet,0,38,a28f5232
/home/aagnone/data/dcase2018_gen/a29c0dac.wav,Glockenspiel,1,19,a29c0dac
/home/aagnone/data/dcase2018_gen/a2a0187a.wav,Bark,0,2,a2a0187a
/home/aagnone/data/dcase2018_gen/a2a95496.wav,Bark,1,2,a2a95496
/home/aagnone/data/dcase2018_gen/a2abaed4.wav,Meow,1,27,a2abaed4
/home/aagnone/data/dcase2018_gen/a2ad2a9b.wav,Shatter,1,32,a2ad2a9b
/home/aagnone/data/dcase2018_gen/a2cc8c44.wav,Burping_or_eructation,1,4,a2cc8c44
/home/aagnone/data/dcase2018_gen/a2d66bee.wav,Squeak,1,34,a2d66bee
/home/aagnone/data/dcase2018_gen/a2d89a87.wav,Gunshot_or_gunfire,1,21,a2d89a87
/home/aagnone/data/dcase2018_gen/a2d8cc0e.wav,Fireworks,0,17,a2d8cc0e
/home/aagnone/data/dcase2018_gen/a2d9bbfb.wav,Violin_or_fiddle,1,39,a2d9bbfb
/home/aagnone/data/dcase2018_gen/a2dba1db.wav,Microwave_oven,0,28,a2dba1db
/home/aagnone/data/dcase2018_gen/a2f685b6.wav,Violin_or_fiddle,1,39,a2f685b6
/home/aagnone/data/dcase2018_gen/a3090b56.wav,Trumpet,1,38,a3090b56
/home/aagnone/data/dcase2018_gen/a309ddda.wav,Fireworks,0,17,a309ddda
/home/aagnone/data/dcase2018_gen/a3116a1b.wav,Knock,1,25,a3116a1b
/home/aagnone/data/dcase2018_gen/a3117d4b.wav,Squeak,0,34,a3117d4b
/home/aagnone/data/dcase2018_gen/a313a13b.wav,Knock,0,25,a313a13b
/home/aagnone/data/dcase2018_gen/a3188de5.wav,Drawer_open_or_close,0,13,a3188de5
/home/aagnone/data/dcase2018_gen/a31c843d.wav,Glockenspiel,0,19,a31c843d
/home/aagnone/data/dcase2018_gen/a31cd10c.wav,Shatter,0,32,a31cd10c
/home/aagnone/data/dcase2018_gen/a32266e7.wav,Bass_drum,0,3,a32266e7
/home/aagnone/data/dcase2018_gen/a329f591.wav,Cello,0,6,a329f591
/home/aagnone/data/dcase2018_gen/a32de63e.wav,Bus,1,5,a32de63e
/home/aagnone/data/dcase2018_gen/a342889a.wav,Knock,0,25,a342889a
/home/aagnone/data/dcase2018_gen/a3458678.wav,Glockenspiel,1,19,a3458678
/home/aagnone/data/dcase2018_gen/a3484b9f.wav,Saxophone,1,30,a3484b9f
/home/aagnone/data/dcase2018_gen/a34ae758.wav,Fireworks,0,17,a34ae758
/home/aagnone/data/dcase2018_gen/a34f48d5.wav,Tambourine,0,35,a34f48d5
/home/aagnone/data/dcase2018_gen/a3526374.wav,Acoustic_guitar,0,0,a3526374
/home/aagnone/data/dcase2018_gen/a3567996.wav,Keys_jangling,1,24,a3567996
/home/aagnone/data/dcase2018_gen/a35d3295.wav,Applause,0,1,a35d3295
/home/aagnone/data/dcase2018_gen/a361e509.wav,Gong,0,20,a361e509
/home/aagnone/data/dcase2018_gen/a36aed9f.wav,Glockenspiel,1,19,a36aed9f
/home/aagnone/data/dcase2018_gen/a37e6f07.wav,Cough,1,10,a37e6f07
/home/aagnone/data/dcase2018_gen/a37f2e26.wav,Tambourine,0,35,a37f2e26
/home/aagnone/data/dcase2018_gen/a380267a.wav,Hi-hat,0,23,a380267a
/home/aagnone/data/dcase2018_gen/a38815ad.wav,Saxophone,1,30,a38815ad
/home/aagnone/data/dcase2018_gen/a392fe69.wav,Violin_or_fiddle,1,39,a392fe69
/home/aagnone/data/dcase2018_gen/a3989591.wav,Fart,0,15,a3989591
/home/aagnone/data/dcase2018_gen/a39df250.wav,Cough,0,10,a39df250
/home/aagnone/data/dcase2018_gen/a39ed97d.wav,Clarinet,1,8,a39ed97d
/home/aagnone/data/dcase2018_gen/a3a07045.wav,Keys_jangling,0,24,a3a07045
/home/aagnone/data/dcase2018_gen/a3b00071.wav,Knock,0,25,a3b00071
/home/aagnone/data/dcase2018_gen/a3b70491.wav,Laughter,0,26,a3b70491
/home/aagnone/data/dcase2018_gen/a3b96c0e.wav,Keys_jangling,0,24,a3b96c0e
/home/aagnone/data/dcase2018_gen/a3b975c1.wav,Cello,0,6,a3b975c1
/home/aagnone/data/dcase2018_gen/a3ba9b5a.wav,Electric_piano,0,14,a3ba9b5a
/home/aagnone/data/dcase2018_gen/a3c4944f.wav,Electric_piano,1,14,a3c4944f
/home/aagnone/data/dcase2018_gen/a3cd0979.wav,Keys_jangling,0,24,a3cd0979
/home/aagnone/data/dcase2018_gen/a3cee89e.wav,Writing,0,40,a3cee89e
/home/aagnone/data/dcase2018_gen/a3d2df4c.wav,Finger_snapping,1,16,a3d2df4c
/home/aagnone/data/dcase2018_gen/a3dc39d8.wav,Fireworks,0,17,a3dc39d8
/home/aagnone/data/dcase2018_gen/a3f07a73.wav,Laughter,0,26,a3f07a73
/home/aagnone/data/dcase2018_gen/a3f5c0a8.wav,Cough,0,10,a3f5c0a8
/home/aagnone/data/dcase2018_gen/a3ffed68.wav,Applause,0,1,a3ffed68
/home/aagnone/data/dcase2018_gen/a402ad98.wav,Flute,0,18,a402ad98
/home/aagnone/data/dcase2018_gen/a405ece1.wav,Acoustic_guitar,0,0,a405ece1
/home/aagnone/data/dcase2018_gen/a4252c0a.wav,Laughter,0,26,a4252c0a
/home/aagnone/data/dcase2018_gen/a428904b.wav,Fart,0,15,a428904b
/home/aagnone/data/dcase2018_gen/a42a8dc3.wav,Hi-hat,0,23,a42a8dc3
/home/aagnone/data/dcase2018_gen/a4307903.wav,Shatter,1,32,a4307903
/home/aagnone/data/dcase2018_gen/a439d172.wav,Cello,0,6,a439d172
/home/aagnone/data/dcase2018_gen/a43e70af.wav,Hi-hat,0,23,a43e70af
/home/aagnone/data/dcase2018_gen/a440d03e.wav,Fart,0,15,a440d03e
/home/aagnone/data/dcase2018_gen/a4440d35.wav,Cowbell,1,11,a4440d35
/home/aagnone/data/dcase2018_gen/a44fc9e6.wav,Fart,0,15,a44fc9e6
/home/aagnone/data/dcase2018_gen/a46931cf.wav,Applause,0,1,a46931cf
/home/aagnone/data/dcase2018_gen/a46e9f8f.wav,Electric_piano,1,14,a46e9f8f
/home/aagnone/data/dcase2018_gen/a46f804d.wav,Electric_piano,0,14,a46f804d
/home/aagnone/data/dcase2018_gen/a4757637.wav,Knock,0,25,a4757637
/home/aagnone/data/dcase2018_gen/a4791802.wav,Saxophone,1,30,a4791802
/home/aagnone/data/dcase2018_gen/a48c28b0.wav,Clarinet,0,8,a48c28b0
/home/aagnone/data/dcase2018_gen/a48e9dbe.wav,Squeak,0,34,a48e9dbe
/home/aagnone/data/dcase2018_gen/a49d8f2d.wav,Bark,0,2,a49d8f2d
/home/aagnone/data/dcase2018_gen/a4a85573.wav,Applause,0,1,a4a85573
/home/aagnone/data/dcase2018_gen/a4a8d856.wav,Squeak,0,34,a4a8d856
/home/aagnone/data/dcase2018_gen/a4b8ca75.wav,Finger_snapping,1,16,a4b8ca75
/home/aagnone/data/dcase2018_gen/a4bd3031.wav,Harmonica,1,22,a4bd3031
/home/aagnone/data/dcase2018_gen/a4c6a3f7.wav,Acoustic_guitar,1,0,a4c6a3f7
/home/aagnone/data/dcase2018_gen/a4cf4827.wav,Bass_drum,0,3,a4cf4827
/home/aagnone/data/dcase2018_gen/a4d11070.wav,Gong,1,20,a4d11070
/home/aagnone/data/dcase2018_gen/a4da36e1.wav,Laughter,0,26,a4da36e1
/home/aagnone/data/dcase2018_gen/a4e098cf.wav,Cello,0,6,a4e098cf
/home/aagnone/data/dcase2018_gen/a4e1fac1.wav,Clarinet,0,8,a4e1fac1
/home/aagnone/data/dcase2018_gen/a4f2be4f.wav,Computer_keyboard,1,9,a4f2be4f
/home/aagnone/data/dcase2018_gen/a4f46324.wav,Flute,1,18,a4f46324
/home/aagnone/data/dcase2018_gen/a508c78f.wav,Electric_piano,1,14,a508c78f
/home/aagnone/data/dcase2018_gen/a50b86f7.wav,Tearing,1,36,a50b86f7
/home/aagnone/data/dcase2018_gen/a50be6d7.wav,Tearing,0,36,a50be6d7
/home/aagnone/data/dcase2018_gen/a50e8a8c.wav,Cowbell,1,11,a50e8a8c
/home/aagnone/data/dcase2018_gen/a5157cb6.wav,Flute,0,18,a5157cb6
/home/aagnone/data/dcase2018_gen/a5173aa7.wav,Trumpet,0,38,a5173aa7
/home/aagnone/data/dcase2018_gen/a52be763.wav,Squeak,0,34,a52be763
/home/aagnone/data/dcase2018_gen/a531c210.wav,Oboe,1,29,a531c210
/home/aagnone/data/dcase2018_gen/a53ed8df.wav,Fart,0,15,a53ed8df
/home/aagnone/data/dcase2018_gen/a54169b3.wav,Chime,0,7,a54169b3
/home/aagnone/data/dcase2018_gen/a5447a9a.wav,Cough,0,10,a5447a9a
/home/aagnone/data/dcase2018_gen/a549f01b.wav,Oboe,1,29,a549f01b
/home/aagnone/data/dcase2018_gen/a56c5e8e.wav,Saxophone,1,30,a56c5e8e
/home/aagnone/data/dcase2018_gen/a5736387.wav,Bark,1,2,a5736387
/home/aagnone/data/dcase2018_gen/a57ebb7c.wav,Saxophone,1,30,a57ebb7c
/home/aagnone/data/dcase2018_gen/a57fa62a.wav,Shatter,0,32,a57fa62a
/home/aagnone/data/dcase2018_gen/a58458cd.wav,Fart,0,15,a58458cd
/home/aagnone/data/dcase2018_gen/a589dc29.wav,Bass_drum,0,3,a589dc29
/home/aagnone/data/dcase2018_gen/a591054c.wav,Cough,1,10,a591054c
/home/aagnone/data/dcase2018_gen/a59b5a08.wav,Cello,1,6,a59b5a08
/home/aagnone/data/dcase2018_gen/a59d8fcf.wav,Fart,0,15,a59d8fcf
/home/aagnone/data/dcase2018_gen/a5a1cee2.wav,Laughter,0,26,a5a1cee2
/home/aagnone/data/dcase2018_gen/a5a68a8c.wav,Squeak,0,34,a5a68a8c
/home/aagnone/data/dcase2018_gen/a5a7b9a9.wav,Applause,1,1,a5a7b9a9
/home/aagnone/data/dcase2018_gen/a5a7f4df.wav,Flute,0,18,a5a7f4df
/home/aagnone/data/dcase2018_gen/a5b01a7d.wav,Double_bass,1,12,a5b01a7d
/home/aagnone/data/dcase2018_gen/a5b893e6.wav,Meow,0,27,a5b893e6
/home/aagnone/data/dcase2018_gen/a5bbd485.wav,Laughter,0,26,a5bbd485
/home/aagnone/data/dcase2018_gen/a5bfcdee.wav,Scissors,1,31,a5bfcdee
/home/aagnone/data/dcase2018_gen/a5c51c97.wav,Bass_drum,0,3,a5c51c97
/home/aagnone/data/dcase2018_gen/a5c78dd5.wav,Shatter,0,32,a5c78dd5
/home/aagnone/data/dcase2018_gen/a5c92b8f.wav,Snare_drum,0,33,a5c92b8f
/home/aagnone/data/dcase2018_gen/a5ca9e77.wav,Hi-hat,1,23,a5ca9e77
/home/aagnone/data/dcase2018_gen/a5d8d2fc.wav,Bass_drum,0,3,a5d8d2fc
/home/aagnone/data/dcase2018_gen/a5e5afb0.wav,Tearing,0,36,a5e5afb0
/home/aagnone/data/dcase2018_gen/a5f2e58b.wav,Gunshot_or_gunfire,1,21,a5f2e58b
/home/aagnone/data/dcase2018_gen/a5f57993.wav,Hi-hat,0,23,a5f57993
/home/aagnone/data/dcase2018_gen/a5f5dbd7.wav,Shatter,1,32,a5f5dbd7
/home/aagnone/data/dcase2018_gen/a5f8d853.wav,Violin_or_fiddle,1,39,a5f8d853
/home/aagnone/data/dcase2018_gen/a603a2be.wav,Bass_drum,0,3,a603a2be
/home/aagnone/data/dcase2018_gen/a6066192.wav,Violin_or_fiddle,0,39,a6066192
/home/aagnone/data/dcase2018_gen/a60a1df6.wav,Laughter,0,26,a60a1df6
/home/aagnone/data/dcase2018_gen/a611d977.wav,Fireworks,0,17,a611d977
/home/aagnone/data/dcase2018_gen/a614fce9.wav,Cough,0,10,a614fce9
/home/aagnone/data/dcase2018_gen/a623039e.wav,Fireworks,0,17,a623039e
/home/aagnone/data/dcase2018_gen/a624984d.wav,Knock,0,25,a624984d
/home/aagnone/data/dcase2018_gen/a629ead0.wav,Hi-hat,0,23,a629ead0
/home/aagnone/data/dcase2018_gen/a62aa4a5.wav,Burping_or_eructation,1,4,a62aa4a5
/home/aagnone/data/dcase2018_gen/a62eee5d.wav,Cowbell,1,11,a62eee5d
/home/aagnone/data/dcase2018_gen/a63010f7.wav,Oboe,1,29,a63010f7
/home/aagnone/data/dcase2018_gen/a6339fc0.wav,Cello,1,6,a6339fc0
/home/aagnone/data/dcase2018_gen/a635795a.wav,Flute,0,18,a635795a
/home/aagnone/data/dcase2018_gen/a6420b34.wav,Saxophone,1,30,a6420b34
/home/aagnone/data/dcase2018_gen/a646868c.wav,Bark,0,2,a646868c
/home/aagnone/data/dcase2018_gen/a646d10d.wav,Acoustic_guitar,0,0,a646d10d
/home/aagnone/data/dcase2018_gen/a64a3740.wav,Clarinet,1,8,a64a3740
/home/aagnone/data/dcase2018_gen/a64b1168.wav,Squeak,0,34,a64b1168
/home/aagnone/data/dcase2018_gen/a6526124.wav,Meow,1,27,a6526124
/home/aagnone/data/dcase2018_gen/a65951b3.wav,Shatter,0,32,a65951b3
/home/aagnone/data/dcase2018_gen/a6673e24.wav,Bass_drum,0,3,a6673e24
/home/aagnone/data/dcase2018_gen/a6728901.wav,Acoustic_guitar,1,0,a6728901
/home/aagnone/data/dcase2018_gen/a673dad1.wav,Applause,0,1,a673dad1
/home/aagnone/data/dcase2018_gen/a67b9265.wav,Gunshot_or_gunfire,1,21,a67b9265
/home/aagnone/data/dcase2018_gen/a69beea0.wav,Applause,0,1,a69beea0
/home/aagnone/data/dcase2018_gen/a6a969e4.wav,Double_bass,0,12,a6a969e4
/home/aagnone/data/dcase2018_gen/a6ae8261.wav,Cowbell,1,11,a6ae8261
/home/aagnone/data/dcase2018_gen/a6b02a43.wav,Clarinet,1,8,a6b02a43
/home/aagnone/data/dcase2018_gen/a6c083ca.wav,Shatter,0,32,a6c083ca
/home/aagnone/data/dcase2018_gen/a6c865fd.wav,Shatter,0,32,a6c865fd
/home/aagnone/data/dcase2018_gen/a6c9c452.wav,Glockenspiel,0,19,a6c9c452
/home/aagnone/data/dcase2018_gen/a6dcaaac.wav,Shatter,0,32,a6dcaaac
/home/aagnone/data/dcase2018_gen/a6efba6f.wav,Writing,0,40,a6efba6f
/home/aagnone/data/dcase2018_gen/a6f0d768.wav,Keys_jangling,0,24,a6f0d768
/home/aagnone/data/dcase2018_gen/a702f715.wav,Double_bass,1,12,a702f715
/home/aagnone/data/dcase2018_gen/a7052b82.wav,Drawer_open_or_close,0,13,a7052b82
/home/aagnone/data/dcase2018_gen/a70a5165.wav,Cough,0,10,a70a5165
/home/aagnone/data/dcase2018_gen/a71b2946.wav,Double_bass,0,12,a71b2946
/home/aagnone/data/dcase2018_gen/a71babd2.wav,Cello,0,6,a71babd2
/home/aagnone/data/dcase2018_gen/a71be505.wav,Tearing,0,36,a71be505
/home/aagnone/data/dcase2018_gen/a7295103.wav,Flute,0,18,a7295103
/home/aagnone/data/dcase2018_gen/a7461213.wav,Tearing,0,36,a7461213
/home/aagnone/data/dcase2018_gen/a7556077.wav,Oboe,0,29,a7556077
/home/aagnone/data/dcase2018_gen/a75e8258.wav,Cello,1,6,a75e8258
/home/aagnone/data/dcase2018_gen/a75ef2e9.wav,Knock,0,25,a75ef2e9
/home/aagnone/data/dcase2018_gen/a77c8c00.wav,Bark,0,2,a77c8c00
/home/aagnone/data/dcase2018_gen/a77e2355.wav,Oboe,0,29,a77e2355
/home/aagnone/data/dcase2018_gen/a77e4bcb.wav,Violin_or_fiddle,1,39,a77e4bcb
/home/aagnone/data/dcase2018_gen/a77eb36f.wav,Computer_keyboard,0,9,a77eb36f
/home/aagnone/data/dcase2018_gen/a77ebbe0.wav,Harmonica,0,22,a77ebbe0
/home/aagnone/data/dcase2018_gen/a788588b.wav,Finger_snapping,1,16,a788588b
/home/aagnone/data/dcase2018_gen/a7964699.wav,Hi-hat,1,23,a7964699
/home/aagnone/data/dcase2018_gen/a7a03d8b.wav,Laughter,0,26,a7a03d8b
/home/aagnone/data/dcase2018_gen/a7ad0909.wav,Saxophone,1,30,a7ad0909
/home/aagnone/data/dcase2018_gen/a7aed271.wav,Oboe,0,29,a7aed271
/home/aagnone/data/dcase2018_gen/a7b12bf3.wav,Saxophone,1,30,a7b12bf3
/home/aagnone/data/dcase2018_gen/a7b4f36a.wav,Violin_or_fiddle,1,39,a7b4f36a
/home/aagnone/data/dcase2018_gen/a7b7041d.wav,Snare_drum,1,33,a7b7041d
/home/aagnone/data/dcase2018_gen/a7cd6a8d.wav,Fireworks,1,17,a7cd6a8d
/home/aagnone/data/dcase2018_gen/a7d52749.wav,Oboe,0,29,a7d52749
/home/aagnone/data/dcase2018_gen/a7dcaec2.wav,Writing,0,40,a7dcaec2
/home/aagnone/data/dcase2018_gen/a7e15331.wav,Clarinet,1,8,a7e15331
/home/aagnone/data/dcase2018_gen/a7f9003c.wav,Microwave_oven,0,28,a7f9003c
/home/aagnone/data/dcase2018_gen/a7fa6021.wav,Tearing,0,36,a7fa6021
/home/aagnone/data/dcase2018_gen/a8066ad1.wav,Finger_snapping,1,16,a8066ad1
/home/aagnone/data/dcase2018_gen/a80695cf.wav,Squeak,0,34,a80695cf
/home/aagnone/data/dcase2018_gen/a81b45a1.wav,Hi-hat,0,23,a81b45a1
/home/aagnone/data/dcase2018_gen/a81cd84a.wav,Trumpet,0,38,a81cd84a
/home/aagnone/data/dcase2018_gen/a82742c2.wav,Trumpet,0,38,a82742c2
/home/aagnone/data/dcase2018_gen/a8361de4.wav,Hi-hat,0,23,a8361de4
/home/aagnone/data/dcase2018_gen/a84de09c.wav,Cowbell,1,11,a84de09c
/home/aagnone/data/dcase2018_gen/a8508b48.wav,Trumpet,0,38,a8508b48
/home/aagnone/data/dcase2018_gen/a85cec71.wav,Cello,0,6,a85cec71
/home/aagnone/data/dcase2018_gen/a85ff4da.wav,Violin_or_fiddle,1,39,a85ff4da
/home/aagnone/data/dcase2018_gen/a8639592.wav,Tearing,0,36,a8639592
/home/aagnone/data/dcase2018_gen/a8683041.wav,Double_bass,1,12,a8683041
/home/aagnone/data/dcase2018_gen/a86eda3e.wav,Shatter,0,32,a86eda3e
/home/aagnone/data/dcase2018_gen/a8704b8e.wav,Hi-hat,0,23,a8704b8e
/home/aagnone/data/dcase2018_gen/a871839b.wav,Flute,0,18,a871839b
/home/aagnone/data/dcase2018_gen/a873ecfb.wav,Gong,0,20,a873ecfb
/home/aagnone/data/dcase2018_gen/a8787aa4.wav,Harmonica,1,22,a8787aa4
/home/aagnone/data/dcase2018_gen/a87b3d19.wav,Scissors,1,31,a87b3d19
/home/aagnone/data/dcase2018_gen/a87b41ad.wav,Tearing,0,36,a87b41ad
/home/aagnone/data/dcase2018_gen/a882a030.wav,Bass_drum,0,3,a882a030
/home/aagnone/data/dcase2018_gen/a88419f1.wav,Keys_jangling,0,24,a88419f1
/home/aagnone/data/dcase2018_gen/a8854397.wav,Laughter,0,26,a8854397
