fname,label,manually_verified
/home/aagnone/projects/dcase2018/audio_train/766d2f81.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/7671c7ca.wav,Writing,1
/home/aagnone/projects/dcase2018/audio_train/767a04cf.wav,Microwave_oven,1
/home/aagnone/projects/dcase2018/audio_train/767c9e2d.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/76809014.wav,Tearing,1
/home/aagnone/projects/dcase2018/audio_train/76827c00.wav,Burping_or_eructation,0
/home/aagnone/projects/dcase2018/audio_train/768362fb.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/768804d4.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/76892e9c.wav,Violin_or_fiddle,0
/home/aagnone/projects/dcase2018/audio_train/7694aa91.wav,Oboe,1
/home/aagnone/projects/dcase2018/audio_train/769980e5.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/76ae11d8.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/76b04ca3.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/76b0588a.wav,Saxophone,0
/home/aagnone/projects/dcase2018/audio_train/76bd2f27.wav,Laughter,1
/home/aagnone/projects/dcase2018/audio_train/76c23da7.wav,Cough,0
/home/aagnone/projects/dcase2018/audio_train/76c64431.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/76caa735.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/76cf2e96.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/76cf62b3.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/76d09788.wav,Keys_jangling,1
/home/aagnone/projects/dcase2018/audio_train/76d5c245.wav,Bus,0
/home/aagnone/projects/dcase2018/audio_train/76e07b91.wav,Clarinet,1
/home/aagnone/projects/dcase2018/audio_train/76e31fe2.wav,Cough,0
/home/aagnone/projects/dcase2018/audio_train/76e56ba9.wav,Double_bass,1
/home/aagnone/projects/dcase2018/audio_train/76ec7b17.wav,Oboe,1
/home/aagnone/projects/dcase2018/audio_train/76edf646.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/76f2268a.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/76fdce1b.wav,Clarinet,1
/home/aagnone/projects/dcase2018/audio_train/76ffffa8.wav,Applause,1
/home/aagnone/projects/dcase2018/audio_train/77083dd5.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/770b841d.wav,Tambourine,0
/home/aagnone/projects/dcase2018/audio_train/7715ff41.wav,Microwave_oven,1
/home/aagnone/projects/dcase2018/audio_train/77262330.wav,Drawer_open_or_close,1
/home/aagnone/projects/dcase2018/audio_train/77270e96.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/772ab2de.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/773a8550.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/774df478.wav,Keys_jangling,0
/home/aagnone/projects/dcase2018/audio_train/774ecc06.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/775f9a04.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/7761c964.wav,Electric_piano,1
/home/aagnone/projects/dcase2018/audio_train/77733fc4.wav,Writing,1
/home/aagnone/projects/dcase2018/audio_train/7773d933.wav,Chime,1
/home/aagnone/projects/dcase2018/audio_train/77764398.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/77768b75.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/77782997.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/777f8556.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/779b0487.wav,Squeak,1
/home/aagnone/projects/dcase2018/audio_train/77ab589f.wav,Harmonica,1
/home/aagnone/projects/dcase2018/audio_train/77b4d585.wav,Fireworks,1
/home/aagnone/projects/dcase2018/audio_train/77bf7b4f.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/77d262ba.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/77d93f2b.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/77e64c77.wav,Hi-hat,1
/home/aagnone/projects/dcase2018/audio_train/7804530e.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/78182721.wav,Snare_drum,1
/home/aagnone/projects/dcase2018/audio_train/781adc75.wav,Harmonica,0
/home/aagnone/projects/dcase2018/audio_train/781df1a2.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/781e81a8.wav,Fireworks,1
/home/aagnone/projects/dcase2018/audio_train/781e92e0.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/781edf6a.wav,Electric_piano,0
/home/aagnone/projects/dcase2018/audio_train/78207d14.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/78257899.wav,Computer_keyboard,1
/home/aagnone/projects/dcase2018/audio_train/783bfebc.wav,Tambourine,1
/home/aagnone/projects/dcase2018/audio_train/783cbd12.wav,Burping_or_eructation,0
/home/aagnone/projects/dcase2018/audio_train/7844453d.wav,Keys_jangling,0
/home/aagnone/projects/dcase2018/audio_train/784920ab.wav,Applause,1
/home/aagnone/projects/dcase2018/audio_train/7859a49a.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/785eaf77.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/7862a91b.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/78697428.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/786b9250.wav,Drawer_open_or_close,1
/home/aagnone/projects/dcase2018/audio_train/786e02d0.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/786ee883.wav,Bark,1
/home/aagnone/projects/dcase2018/audio_train/786f6efe.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/78760976.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/787b0933.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/787cf41f.wav,Scissors,1
/home/aagnone/projects/dcase2018/audio_train/788d34f0.wav,Tearing,1
/home/aagnone/projects/dcase2018/audio_train/788f5993.wav,Cough,0
/home/aagnone/projects/dcase2018/audio_train/789ceb04.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/78a86075.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/78b8ab2e.wav,Finger_snapping,0
/home/aagnone/projects/dcase2018/audio_train/78cdcdef.wav,Harmonica,0
/home/aagnone/projects/dcase2018/audio_train/78cf7be3.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/78e952a2.wav,Laughter,1
/home/aagnone/projects/dcase2018/audio_train/78ea9935.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/78f0c61d.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/78f34b3a.wav,Cough,1
/home/aagnone/projects/dcase2018/audio_train/78f43145.wav,Gong,1
/home/aagnone/projects/dcase2018/audio_train/78f90b0f.wav,Squeak,1
/home/aagnone/projects/dcase2018/audio_train/78fa599e.wav,Drawer_open_or_close,1
/home/aagnone/projects/dcase2018/audio_train/790b0c13.wav,Saxophone,0
/home/aagnone/projects/dcase2018/audio_train/791648dc.wav,Double_bass,1
/home/aagnone/projects/dcase2018/audio_train/792e752d.wav,Burping_or_eructation,0
/home/aagnone/projects/dcase2018/audio_train/79340af7.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/7936731d.wav,Tearing,1
/home/aagnone/projects/dcase2018/audio_train/7938de7e.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/7941de54.wav,Burping_or_eructation,0
/home/aagnone/projects/dcase2018/audio_train/7941ec33.wav,Finger_snapping,0
/home/aagnone/projects/dcase2018/audio_train/794a9e40.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/794b500a.wav,Fireworks,1
/home/aagnone/projects/dcase2018/audio_train/794e4a17.wav,Burping_or_eructation,1
/home/aagnone/projects/dcase2018/audio_train/795e7c4d.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/79613f7e.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/796c25a1.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/796e727c.wav,Chime,0
/home/aagnone/projects/dcase2018/audio_train/79753d0c.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/7975c296.wav,Finger_snapping,0
/home/aagnone/projects/dcase2018/audio_train/798b33e8.wav,Acoustic_guitar,1
/home/aagnone/projects/dcase2018/audio_train/798d03b7.wav,Fart,1
/home/aagnone/projects/dcase2018/audio_train/798d6d5e.wav,Cough,1
/home/aagnone/projects/dcase2018/audio_train/799055b8.wav,Meow,1
/home/aagnone/projects/dcase2018/audio_train/7996c815.wav,Glockenspiel,1
/home/aagnone/projects/dcase2018/audio_train/79a0d2c4.wav,Scissors,0
/home/aagnone/projects/dcase2018/audio_train/79a50c1d.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/79a8dbcc.wav,Cough,0
/home/aagnone/projects/dcase2018/audio_train/79b29f52.wav,Cough,0
/home/aagnone/projects/dcase2018/audio_train/79b31a2e.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/79b83450.wav,Cowbell,0
/home/aagnone/projects/dcase2018/audio_train/79bb1b55.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/79bc77b2.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/79be82bb.wav,Finger_snapping,0
/home/aagnone/projects/dcase2018/audio_train/79c2afb1.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/79cbc8f6.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/79cc9b98.wav,Meow,0
/home/aagnone/projects/dcase2018/audio_train/79cf0f4b.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/79d44891.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/79db26c2.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/79e22357.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/79e99e49.wav,Fireworks,1
/home/aagnone/projects/dcase2018/audio_train/79f04f95.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/79faa0c4.wav,Cough,0
/home/aagnone/projects/dcase2018/audio_train/79fd94aa.wav,Burping_or_eructation,0
/home/aagnone/projects/dcase2018/audio_train/79fdfdb8.wav,Keys_jangling,0
/home/aagnone/projects/dcase2018/audio_train/7a002442.wav,Finger_snapping,1
/home/aagnone/projects/dcase2018/audio_train/7a0c3dfe.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/7a18ea6f.wav,Scissors,1
/home/aagnone/projects/dcase2018/audio_train/7a20c7f1.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/7a23dada.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/7a37c028.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/7a392ab8.wav,Fireworks,1
/home/aagnone/projects/dcase2018/audio_train/7a397092.wav,Trumpet,1
/home/aagnone/projects/dcase2018/audio_train/7a3f81e2.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/7a431157.wav,Oboe,1
/home/aagnone/projects/dcase2018/audio_train/7a458eec.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/7a4666c5.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/7a47fd86.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/7a515659.wav,Meow,1
/home/aagnone/projects/dcase2018/audio_train/7a59b5b0.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/7a5a8e6a.wav,Flute,1
/home/aagnone/projects/dcase2018/audio_train/7a61b4f2.wav,Computer_keyboard,1
/home/aagnone/projects/dcase2018/audio_train/7a66b759.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/7a6d71fc.wav,Meow,0
/home/aagnone/projects/dcase2018/audio_train/7a6e15bd.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/7a79b65a.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/7a7a59fd.wav,Glockenspiel,1
/home/aagnone/projects/dcase2018/audio_train/7a7b777d.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/7a80327b.wav,Clarinet,1
/home/aagnone/projects/dcase2018/audio_train/7a82bd12.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/7a8580db.wav,Microwave_oven,0
/home/aagnone/projects/dcase2018/audio_train/7a871def.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/7a8cd995.wav,Squeak,1
/home/aagnone/projects/dcase2018/audio_train/7a935926.wav,Oboe,0
/home/aagnone/projects/dcase2018/audio_train/7a9880fb.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/7a9976ef.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/7aa00d54.wav,Finger_snapping,0
/home/aagnone/projects/dcase2018/audio_train/7aa0da32.wav,Harmonica,0
/home/aagnone/projects/dcase2018/audio_train/7aa93bef.wav,Snare_drum,1
/home/aagnone/projects/dcase2018/audio_train/7ab5800d.wav,Meow,1
/home/aagnone/projects/dcase2018/audio_train/7aba7444.wav,Violin_or_fiddle,0
/home/aagnone/projects/dcase2018/audio_train/7abd44d6.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/7abd83be.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/7abe054d.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/7abf4794.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/7ac74e67.wav,Glockenspiel,0
/home/aagnone/projects/dcase2018/audio_train/7ac9a9bf.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/7ad126fa.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/7ad6dfec.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/7ad8b447.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/7ae6096a.wav,Gong,1
/home/aagnone/projects/dcase2018/audio_train/7ae92624.wav,Tambourine,0
/home/aagnone/projects/dcase2018/audio_train/7aeaa660.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/7aecd8c9.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/7af0f234.wav,Flute,1
/home/aagnone/projects/dcase2018/audio_train/7af76555.wav,Oboe,0
/home/aagnone/projects/dcase2018/audio_train/7afbf017.wav,Bark,0
/home/aagnone/projects/dcase2018/audio_train/7b031e22.wav,Glockenspiel,0
/home/aagnone/projects/dcase2018/audio_train/7b07c16f.wav,Gong,1
/home/aagnone/projects/dcase2018/audio_train/7b085710.wav,Trumpet,1
/home/aagnone/projects/dcase2018/audio_train/7b1650a0.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/7b27bd7b.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/7b2d02d4.wav,Oboe,0
/home/aagnone/projects/dcase2018/audio_train/7b3bc373.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/7b460e46.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/7b4d4b59.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/7b4d753c.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/7b4e4ea4.wav,Glockenspiel,1
/home/aagnone/projects/dcase2018/audio_train/7b56ddc7.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/7b5777f2.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/7b631ab5.wav,Tearing,1
/home/aagnone/projects/dcase2018/audio_train/7b6a119e.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/7b6b328f.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/7b6f0648.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/7b6f44ff.wav,Meow,0
/home/aagnone/projects/dcase2018/audio_train/7b766793.wav,Snare_drum,1
/home/aagnone/projects/dcase2018/audio_train/7b780fa4.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/7b859d4e.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/7b8874c3.wav,Electric_piano,1
/home/aagnone/projects/dcase2018/audio_train/7b8e73b7.wav,Fireworks,1
/home/aagnone/projects/dcase2018/audio_train/7b9a02a0.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/7ba1bf05.wav,Tambourine,0
/home/aagnone/projects/dcase2018/audio_train/7ba42f03.wav,Tambourine,0
/home/aagnone/projects/dcase2018/audio_train/7ba87647.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/7baee018.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/7baf18f6.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/7bb189e3.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/7bb60688.wav,Computer_keyboard,1
/home/aagnone/projects/dcase2018/audio_train/7bbc5503.wav,Tearing,1
/home/aagnone/projects/dcase2018/audio_train/7bc4dab0.wav,Trumpet,1
/home/aagnone/projects/dcase2018/audio_train/7bc9c37f.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/7bce7d7c.wav,Acoustic_guitar,1
/home/aagnone/projects/dcase2018/audio_train/7bd01506.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/7bfed231.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/7c07d6ac.wav,Double_bass,1
/home/aagnone/projects/dcase2018/audio_train/7c07d9a2.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/7c097caf.wav,Tambourine,0
/home/aagnone/projects/dcase2018/audio_train/7c1cccaa.wav,Harmonica,1
/home/aagnone/projects/dcase2018/audio_train/7c230e88.wav,Tambourine,0
/home/aagnone/projects/dcase2018/audio_train/7c2ba8c5.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/7c335009.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/7c3f7dda.wav,Telephone,1
/home/aagnone/projects/dcase2018/audio_train/7c402b12.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/7c5c7267.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/7c611dd7.wav,Squeak,1
/home/aagnone/projects/dcase2018/audio_train/7c7fea83.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/7c82518c.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/7c83add0.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/7c8baa21.wav,Saxophone,0
/home/aagnone/projects/dcase2018/audio_train/7c8fc462.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/7c91f847.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/7c98f063.wav,Cowbell,0
/home/aagnone/projects/dcase2018/audio_train/7c9f063c.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/7ca2aa69.wav,Chime,0
/home/aagnone/projects/dcase2018/audio_train/7ca8edbe.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/7cade848.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/7caea617.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/7caeda63.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/7cb16dca.wav,Drawer_open_or_close,1
/home/aagnone/projects/dcase2018/audio_train/7cbae5c6.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/7cbafbd2.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/7cc65c00.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/7cd36ab9.wav,Fireworks,1
/home/aagnone/projects/dcase2018/audio_train/7cd52ca6.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/7cf2c161.wav,Keys_jangling,1
/home/aagnone/projects/dcase2018/audio_train/7cf2f996.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/7cf3befc.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/7d03a440.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/7d11b3b4.wav,Bass_drum,1
/home/aagnone/projects/dcase2018/audio_train/7d11d311.wav,Chime,0
/home/aagnone/projects/dcase2018/audio_train/7d13cc12.wav,Keys_jangling,1
/home/aagnone/projects/dcase2018/audio_train/7d247397.wav,Knock,1
/home/aagnone/projects/dcase2018/audio_train/7d2649b5.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/7d264d04.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/7d28e622.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/7d2e257c.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/7d3039a9.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/7d37ed76.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/7d409745.wav,Oboe,1
/home/aagnone/projects/dcase2018/audio_train/7d46df5d.wav,Applause,1
/home/aagnone/projects/dcase2018/audio_train/7d4963eb.wav,Applause,1
/home/aagnone/projects/dcase2018/audio_train/7d4c5e77.wav,Meow,0
/home/aagnone/projects/dcase2018/audio_train/7d53fe69.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/7d56f695.wav,Chime,1
/home/aagnone/projects/dcase2018/audio_train/7d639c49.wav,Keys_jangling,0
/home/aagnone/projects/dcase2018/audio_train/7d70091a.wav,Microwave_oven,1
/home/aagnone/projects/dcase2018/audio_train/7d7b6fe2.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/7d7e9d1b.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/7d851bc6.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/7d87a34c.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/7d896090.wav,Cello,1
/home/aagnone/projects/dcase2018/audio_train/7d96a0b1.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/7db2432f.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/7dc09616.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/7dd43a67.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/7dd9a854.wav,Glockenspiel,0
/home/aagnone/projects/dcase2018/audio_train/7dda9dc2.wav,Bass_drum,1
/home/aagnone/projects/dcase2018/audio_train/7dde0c9b.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/7df4a559.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/7df9bc8d.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/7e10c7ae.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/7e119ca2.wav,Telephone,1
/home/aagnone/projects/dcase2018/audio_train/7e131c03.wav,Electric_piano,0
/home/aagnone/projects/dcase2018/audio_train/7e169834.wav,Writing,1
/home/aagnone/projects/dcase2018/audio_train/7e1a00eb.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/7e2ca700.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/7e304d9b.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/7e3411ef.wav,Bark,0
/home/aagnone/projects/dcase2018/audio_train/7e3b2b71.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/7e416203.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/7e498870.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/7e5c47c9.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/7e60cedc.wav,Computer_keyboard,0
/home/aagnone/projects/dcase2018/audio_train/7e66cfeb.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/7e6aaaa3.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/7e6c15c7.wav,Harmonica,0
/home/aagnone/projects/dcase2018/audio_train/7e72bb53.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/7e75301b.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/7e7c5843.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/7e85a484.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/7e88dc0b.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/7e8a75e1.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/7e902870.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/7e956288.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/7eab8be1.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/7eadea22.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/7eb29109.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/7eb5554e.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/7eb959ec.wav,Clarinet,1
/home/aagnone/projects/dcase2018/audio_train/7eb9dac0.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/7ec550df.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/7ec8b121.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/7ecbbb0d.wav,Scissors,0
/home/aagnone/projects/dcase2018/audio_train/7ed1b6b8.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/7eda47a4.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/7edba859.wav,Burping_or_eructation,1
/home/aagnone/projects/dcase2018/audio_train/7edbc698.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/7ee57922.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/7ee6b501.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/7ee7a710.wav,Double_bass,1
/home/aagnone/projects/dcase2018/audio_train/7eeb1f03.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/7ef2c8e9.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/7ef380a8.wav,Acoustic_guitar,1
/home/aagnone/projects/dcase2018/audio_train/7f097912.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/7f199dc1.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/7f1a7122.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/7f1af3ae.wav,Scissors,0
/home/aagnone/projects/dcase2018/audio_train/7f268b2d.wav,Computer_keyboard,0
/home/aagnone/projects/dcase2018/audio_train/7f28550a.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/7f3adc10.wav,Bus,0
/home/aagnone/projects/dcase2018/audio_train/7f3cd73e.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/7f3e4512.wav,Burping_or_eructation,0
/home/aagnone/projects/dcase2018/audio_train/7f46849b.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/7f4c86b4.wav,Cough,0
/home/aagnone/projects/dcase2018/audio_train/7f532d35.wav,Burping_or_eructation,0
/home/aagnone/projects/dcase2018/audio_train/7f553a15.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/7f60f335.wav,Laughter,1
/home/aagnone/projects/dcase2018/audio_train/7f6dfd5b.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/7f70f1a1.wav,Bark,1
/home/aagnone/projects/dcase2018/audio_train/7f7310a5.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/7f7cb49c.wav,Gong,1
/home/aagnone/projects/dcase2018/audio_train/7f80d12f.wav,Cough,0
